,tmdb_id,title,evaluation,Director_0,Adventure,Fantasy,Animation,Drama,Horror,Action,Comedy,History,Western,Thriller,Crime,Documentary,Science Fiction,Mystery,Music,Romance,Family,War,TV Movie,primary genre,overview,keywords
133,664300,Shiva Baby,7.3,Emma Seligman,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"College student Danielle must cover her tracks when she unexpectedly runs into her sugar daddy at a shiva - with her parents, ex-girlfriend and family friends also in attendance.",new york city parent child relationship ex-girlfriend jewish life bisexuality coming of age lgbt woman director jewish culture college student sugar daddy mourning ritual based on short film 
134,333555,Schneider vs. Bax,6.5,Alex van Warmerdam,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Comedy,"On his birthday, a hitman reluctantly takes on the easy task of killing a writer, only to find the job a lot more difficult than expected.",birthday hitman writer criminal mastermind 
135,76025,Shame,7.1,Steve McQueen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control.",new york city pornography sex addiction co-worker relationship internet porn self-loathing brother sister relationship 
136,978,Seven Years in Tibet,6.7,Jean-Jacques Annaud,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Adventure,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",buddhism himalaya austria mountain buddhist monk world war ii prisoner of war monsoon tibet dalai lama mountaineer lhasa wedding based on memoir or autobiography people's liberation army 
137,6547,Schtonk!,6.3,Helmut Dietl,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,History,"Schtonk! is a farce of the actual events of 1983, when Germany's Stern magazine published, with great fanfare, 60 volumes of the alleged diaries of Adolf Hitler – which two weeks later turned out to be entirely fake.  Fritz Knobel (based on real-life forger Konrad Kujau) supports himself by faking and selling Nazi memorabilia. When Knobel writes and sells a volume of Hitler's (nonexistent) diaries, he thinks it's just another job.  When sleazy journalist Hermann Willié learns of the diaries, however, he quickly realizes their potential value... and Knobel is quickly in over his head. As the pressure builds and Knobel is forced to deliver more and more volumes of the fake diaries, he finds himself acting increasingly like the man whose life he is rewriting. The film is a romping and hilarious satire, poking fun not only at the events and characters involved in the hoax (who are only thinly disguised in the film), but at the discomfort Germany has with its difficult past.",nazi diary portrait painting fake adolf hitler 
138,86838,Seven Psychopaths,6.3,Martin McDonagh,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Comedy,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,"suicide alcohol screenwriter underworld fight kidnapping gangster black humor murder scam los angeles, california explosion criminal shih tzu struggling neo-noir "
139,8653,The Isle,8.0,Kim Ki-duk,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Drama,"Mute Hee-Jin is working as a clerk in a fishing resort in the Korean wilderness; selling baits, food and occasionally her body to the fishing tourists. One day she falls in love with Hyun-Shik, who is on the run from the police, and rescues him with a fish hook when he tries to commit suicide.",prostitute jealousy card game eroticism island liquor sadomasochism 
140,129,Spirited Away,7.9,Hayao Miyazaki,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Animation,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",witch parent child relationship magic darkness bath house spirit parallel world amusement park youkai japanese mythology anime 
141,377151,Fire at Sea,7.5,Gianfranco Rosi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Documentary,"Capturing life on the Italian island of Lampedusa, a frontline in the European migrant crisis.",migration 
142,107,Snatch,7.0,Guy Ritchie,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Crime,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",england gypsy gambling bare knuckle boxing slang robbery trailer park antwerp boxer gangster pig underground fighting cult film diamond heist pikey 
143,348350,Solo: A Star Wars Story,6.0,Ron Howard,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Science Fiction,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",spacecraft smuggling (contraband) prequel spin off space opera 
144,426426,Roma,7.9,Alfonso Cuarón,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.","1970s mexico city, mexico middle class family relationships black and white maid autobiographical master servant relationship domestic worker "
145,314365,Spotlight,7.0,Tom McCarthy,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Drama,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","child abuse journalism newspaper judge florida boston, massachusetts pedophilia sex scandal victim court cover-up based on a true story priest conspiracy lawyer historical fiction catholic catholic church lgbt catholicism child molestation archdiocese investigative journalism cardinal "
146,536743,Queen & Slim,7.3,Melina Matsoukas,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Drama,"While on a forgettable first date together in Ohio, a black man and a black woman are pulled over for a minor traffic infraction. The situation escalates, with sudden and tragic results.",on the run police officer killed black activist racist cop first date woman director killer on the run 
147,9647,Scrooged,7.8,Richard Donner,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fantasy,"Frank Cross is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life. But after firing staff member Eliot Loudermilk  on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.",holiday tv ratings ghost duringcreditsstinger christmas music christmas 
148,1892,Return of the Jedi,7.4,Richard Marquand,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Adventure,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",sibling relationship rebel spacecraft emperor space battle matter of life and death death star jabba the hutt ewoks space opera 
149,1891,The Empire Strikes Back,8.5,Irvin Kershner,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Adventure,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",rebel android asteroid spacecraft space battle snowstorm space colony lightsaber rebellion the force space opera stormtrooper wookie jedi master jedi training droid 
150,333339,Ready Player One,8.0,Steven Spielberg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Science Fiction,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.","video game based on novel or book future virtual reality dystopia nostalgia love evil corporation quest 1980s 2040s based on young adult novel columbus, ohio "
151,265195,Wild Tales,8.3,Damián Szifron,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Drama,Six deadly stories that explore the extremities of human behaviour involving distressed people seeking revenge.,horror anthology revenge dark comedy wedding party road rage horror comedy 
152,61791,Rise of the Planet of the Apes,8.4,Rupert Wyatt,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Thriller,"A highly intelligent chimpanzee named Caeser has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caeser decides to revolt against those who have harmed him.",intelligence zoo cage dystopia alzheimer's disease golden gate bridge ape monkey medical research 
153,181812,Star Wars: The Rise of Skywalker,6.5,J.J. Abrams,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Action,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",space opera 
154,1894,Star Wars: Episode II - Attack of the Clones,7.5,George Lucas,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Adventure,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",laser gun senate investigation army death star cult figure wedding kendo space opera spaceport teenage rebellion good becoming evil alien race mechanical hand 
155,235,Stand by Me,8.1,Rob Reiner,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crime,"Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.","based on novel or book oregon, usa leech friendship coming of age railroad track story within the story flipping coin campfire story pie eating told in flashback child 1950s boys coin toss "
156,358364,Split,7.5,Deborah Kampmeier,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Fantasy,"The story of a young woman who takes an epic journey to claim her own darkness and sexuality so she can stop putting it into the hands of her abusive lover.  When Inanna, a young actress, working as a stripper, becomes obsessed with a mask maker, she sacrifices parts of herself and her life, piece by piece, in order to win his love.  At the same time she enters a mythic journey in the theater.  One that forces her to face the many abuses endured by women around that world and that blurs her performance, her dreams and her real life and results in a provocative and powerful confrontation that frees her. -- from official website",woman director 
157,239,Some Like It Hot,7.5,Billy Wilder,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Comedy,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.","chicago, illinois florida witness musician mafia cross dressing black and white train buddy spats all girl band st. valentine's day massacre sugar valentine's day dressing "
158,465929,Back Roads,7.5,Alex Pettyfer,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Thriller,"A young man cares for his younger sisters after their mother is imprisoned for murdering their abusive father. When he strikes up an affair with a married woman, long-dormant family secrets bubble to the surface.",sibling relationship based on novel or book family secrets murder backwoods abusive father coal town 
159,4723,Southland Tales,6.5,Richard Kelly,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Comedy,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",suicide sibling relationship spy prophecy middle east terrorist parent child relationship husband wife relationship nevada amnesia allegory mass murder kidnapping blackmail afghanistan time travel undercover agent marxism smuggling (contraband) twin brother film in film surrealism interracial relationship end of the world conspiracy terrorism split personality big corporation doppelgänger government corruption southern california alternate timeline environmental issue world war iii mysterious past absurdism fourth dimension 
160,45612,Source Code,7.9,Duncan Jones,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Thriller,"When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",bomb identity bomber suspicion time travel race against time investigation surrealism time loop soldier helicopter pilot 
161,502033,Sound of Metal,8.0,Darius Marder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Drama,"Metal drummer Ruben begins to lose his hearing. When a doctor tells him his condition will worsen, he thinks his career and life is over. His girlfriend Lou checks the former addict into a rehab for the deaf hoping it will prevent a relapse and help him adapt to his new life. After being welcomed and accepted just as he is, Ruben must choose between his new normal and the life he once knew.",deaf drums heavy metal missouri addiction sign languages hearing impaired 
162,20662,Robin Hood,5.9,Ridley Scott,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",robin hood archer knight sherwood forest historical fiction bow and arrow middle ages medieval king of england 12th century 
163,330459,Rogue One: A Star Wars Story,7.0,Gareth Edwards,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Action,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,rebel spacecraft space battle space travel prequel death star rebellion female protagonist space western suicide mission robot spin off space opera alien language against the odds blind man 
164,31175,Soul Kitchen,8.5,Fatih Akın,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"SOUL KITCHEN centers on a likable but hopelessly disorganized restauranteur, Zinos, whose cafe is second home to a motley crew of lovable eccentrics. When his girlfriend Nadine up and moves to Shanghai, a love-sick Zinos decides to fly after her, leaving his restaurant in the hands of his unreliable ex-con brother Illias. Both decisions turn out disastrous: Illias gambles away the restaurant to a shady real estate agent, and Zinos finds Nadine with a new lover. If the brothers can stop arguing and get it together, the Soul Kitchen might still have one last chance at staying in business. The mayhem that follows is a hilariously entertaining story of self-realization, set to an irresistibly soulful soundtrack.",0
165,522369,Sorry We Missed You,8.0,Ken Loach,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Ricky and his family have been fighting an uphill struggle against debt since the 2008 financial crash. An opportunity to wrestle back some independence appears with a shiny new van and the chance to run a franchise as a self-employed delivery driver. It's hard work, and his wife's job as a carer is no easier. The family unit is strong but when both are pulled in different directions everything comes to breaking point.",graffiti van debt working class caregiver delivery service newcastle upon tyne 
166,2241,Sun Alley,6.4,Leander Haußmann,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"A group of kids grow up on the short, wrong (east) side of the Sonnenallee in Berlin, right next to one of the few border crossings between East and West reserved for German citizens. The antics of these kids, their families, of the ""West German"" friends and relatives who come to visit, and of the East German border guards, all serve to illustrate the absurdity of everyday life on the Sonnenallee, and therefore throughout the former East Germany.",becoming an adult german democratic republic neukölln 
167,336050,Son of Saul,7.8,László Nemes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,War,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son.",prisoner world war ii auschwitz-birkenau concentration camp rabbi son sonderkommando 
168,140607,Star Wars: The Force Awakens,7.3,J.J. Abrams,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Action,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",android spacecraft space opera 
169,914,The Great Dictator,8.2,Charlie Chaplin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Comedy,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,dictator hairdresser amnesia fascism world war ii jewish ghetto world war i nazi propaganda national socialism national socialist party speech satire black and white barbershop anti war fictitious country 
170,306819,The Danish Girl,7.4,Tom Hooper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.","paris, france painter denmark copenhagen, denmark based on novel or book artist historical fiction art transsexual surgery lgbt 1920s "
171,381,To Catch a Thief,7.3,Alfred Hitchcock,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,Crime,"An ex-thief is accused of enacting a new crime spree, so to clear his name he sets off to catch the new thief, who’s imitating his signature style.",hotel falsely accused villa jealousy age difference cat expensive restaurant nice southern france masked ball roof picnic fireworks côte d'azur jewelry police blonde french riviera cat burglar riviera 
172,98566,Teenage Mutant Ninja Turtles,5.6,Jonathan Liebesman,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Science Fiction,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",new york city martial arts terrorist hero experiment mutation van turtle vigilante superhero based on comic ninja sewer reboot 
173,265189,Force Majeure,8.5,Ruben Östlund,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"While holidaying in the French Alps, a Swedish family deals with acts of cowardliness as an avalanche breaks out.",husband wife relationship dark comedy family vacation avalanche running away near-death experience french alps psychodrama ski holiday swedish family 
174,868,Tsotsi,7.5,Gavin Hood,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crime,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.",slum baby fight leader johannesburg south africa police love friends murder gang criminal hijack 
175,384664,Goodbye Berlin,7.0,Fatih Akın,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"While his mother is in rehab and his father is on a 'business trip' with his assistant, 14-year-old outsider Maik is spending the summer holidays bored and alone at his parents' villa, when rebellious teenager Tschick appears. Tschick, a Russian immigrant and an outcast, steals a car and decides to set off on a journey away from Berlin with Maik tagging along for the ride. So begins a wild adventure where the two experience the trip of a lifetime and share a summer that they will never forget.",germany coming of age road movie 
176,47931,Elite Squad: The Enemy Within,8.0,José Padilha,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Drama,"After a bloody invasion of the BOPE in the High-Security Penitentiary Bangu 1 in Rio de Janeiro to control a rebellion of interns, the Lieutenant-Colonel Roberto Nascimento and the second in command Captain André Matias are accused by the Human Right Aids member Diogo Fraga of execution of prisoners. Matias is transferred to the corrupted Military Police and Nascimento is exonerated from the BOPE by the Governor.",drug trafficking penitentiary police jail torture execution drugs criminal duringcreditsstinger 
177,7347,Elite Squad,9.0,José Padilha,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Drama,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",slum police brutality war on drugs rio de janeiro drug trafficking drug dealer torturing police special forces law enforcement brazilian cinema 
178,108,Three Colors: Blue,7.6,Krzysztof Kieślowski,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Julie is haunted by her grief after living through a tragic auto wreck that claimed the life of her composer husband and young daughter. Her initial reaction is to withdraw from her relationships, lock herself in her apartment and suppress her pain. But avoiding human interactions on the bustling streets of Paris proves impossible, and she eventually meets up with Olivier, an old friend who harbors a secret love for her, and who could draw her back to reality.","paris, france loss of loved one composer pain to compose "
179,627,Trainspotting,8.7,Danny Boyle,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Drama,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.","london, england scotland based on novel or book drug addiction anti hero drug dealer nightclub junkie heroin cold turkey edinburgh, scotland modern society hallucination friendship monologue surrealism dark comedy stealing drug rehabilitation drug dealing drugs cult film recovering addict illegal drugs drug culture "
180,2034,Training Day,7.4,Antoine Fuqua,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Action,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.","poker california police brutality war on drugs drug trafficking drug dealer russian mafia police corruption los angeles, california gang member rookie cop narcotics cop mexican american barrio cholo neo-noir "
181,396535,Train to Busan,7.4,Yeon Sang-ho,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Action,"Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…","zombie train survival horror busan, south korea "
182,8392,My Neighbor Totoro,8.0,Hayao Miyazaki,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fantasy,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",sibling relationship mother leave village rural area hospital new neighbor new home super power magical creature anime 
183,65229,Tomboy,7.9,Céline Sciamma,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"A French family moves to a new neighborhood with during the summer holidays. The story follows a 10-year-old gender non-conforming child, Laure, who experiments with their gender presentation, adopting the name Mikäel.",sexual identity gender roles lgbt child first crush sexual confusion lgbt expectant mother gender dysphoria puppy love glbt issues woman director gay 
184,401545,Everybody Knows,4.9,Asghar Farhadi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Laura, a Spanish woman living in Buenos Aires, returns to her hometown outside Madrid with her Argentinian husband and children. However, the trip is upset by unexpected events that bring secrets into the open.","madrid, spain secret kidnapping ex-lover wedding older husband ransom demand "
185,630240,Titane,7.6,Julia Ducournau,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Drama,"A woman with a metal plate in her head from a childhood car accident embarks on a bizarre journey, bringing her into contact with a firefighter who's reunited with his missing son after 10 years.",pregnancy car crash serial killer head wound car accident woman director forest fire firefighter masculinity missing son woman disguised as a man childbirth immaculate conception objectum sexuality body horror 
186,626,Un Chien Andalou,6.3,Luis Buñuel,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantasy,"Un Chien Andalou is an European avant-garde surrealist film, a collaboration between director Luis Buñuel and Salvador Dali.",dream cloud razor ant surreal donkey surrealism priest midnight movie death cult film psychotronic severed hand piano short film 
187,109414,This Is the End,6.5,Seth Rogen,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Action,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",rape monster panic painting friendship celebrity satire possession friends dark comedy end of the world apocalypse creature drugs demon self-referential end actor other worldly 
188,8337,They Live,7.5,John Carpenter,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Science Fiction,"Nada, a wanderer without meaning in his life, discovers a pair of sunglasses capable of showing the world the way it truly is. As he walks the streets of Los Angeles, Nada notices that both the media and the government are comprised of subliminal messages meant to keep the population subdued, and that most of the social elite are skull-faced aliens bent on world domination. With this shocking discovery, Nada fights to free humanity from the mind-controlling aliens.","dystopia horror alien villainess conspiracy social commentary los angeles, california alien invasion sunglasses cult film glasses brawl subliminal message "
189,41775,There's Nothing Out There,6.3,Rolfe Kanefsky,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Comedy,"Seven teens head up to a cabin on the lake for spring break. Mike has studied all horror films on video, and recognizes the signs of foreshadowing of doom. The others dismiss his concerns as the workings of a person that watches too many videos, but there really is something out there, and the teens begin experiencing an attrition problem when they start stumbling into all the cliches found in a typical teen horror film.",vacation woods car crash alien skinny dipping summer swimming video store house by the lake movie buff horror junkie mind possession foreign exchange student 
190,12163,The Wrestler,8.5,Darren Aronofsky,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Drama,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",new jersey supermarket heart attack ambition daughter wrestling sports stripper steroids fame barbed wire wrestler redemption 
191,106646,The Wolf of Wall Street,8.4,Martin Scorsese,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Crime,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",corruption drug addiction anti hero con man fraud wall street rise and fall based on a true story thriller con artist stockbroker wealthy drugs stripping hedonism decadence corrupt 1980s sharemarket fraud financial market black monday thrilling 
192,628534,The White Tiger,7.0,Ramin Bahrani,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,"based on novel or book chauffeur delhi, india rags to riches class differences driver caste system master servant relationship "
193,293670,The Wailing,7.3,Na Hong-jin,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Horror,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,small town exorcism investigation daughter police possession murder priest curse rural area shaman zombie demon shrine ghost gluttony folk horror acupuncture divination 
194,37165,The Truman Show,9.3,Peter Weir,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend is really an actor, paid to be part of his life.",deja vu island television claustrophobia paranoia suspicion simulated reality  hidden camera dystopia video surveillance marriage deception mystery television producer tv show in film make believe 
195,11219,The Trouble with Harry,7.0,Alfred Hitchcock,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Comedy,"Trouble erupts in a small, quiet New England town when a man's body is found in the woods. The problem is that almost everyone in town thinks that they had something to do with his death.",small town chase wife black humor leave murder vermont female corpse 
196,591538,The Tragedy of Macbeth,7.3,Joel Coen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drama,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",scotland husband wife relationship ambition based on play or musical treason black and white rise to power witches 
197,1091,The Thing,6.9,John Carpenter,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Horror,"Members of an American scientific research outpost in Antarctica find themselves battling a parasitic alien organism capable of perfectly imitating its victims. They soon discover that this task will be harder than they thought, as they don't know which members of the team have already been assimilated and their paranoia threatens to tear them apart.",based on novel or book spacecraft space marine paranoia mutation snowstorm research station alien life-form remake alien creature antarctica shape shifting alien alien infection cult film sled dogs alien monster alien parasites isolated place 
198,266856,The Theory of Everything,7.3,James Marsh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Drama,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",husband wife relationship biography physicist based on a true story based on memoir or autobiography fictional biography motor neuron disease als cambridge university 
199,401246,The Square,8.5,Ruben Östlund,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,theft installation town square shame art museum altruism father daughter relationship 
